latitude,longitude,photon_rate,lognormal_height,lognormal_sigma,lognormal_mean_error,gaussian_height,gaussian_sigma,gaussian_mean_error
71.54401767572868,-156.49646792962665,6.447,-1.5702296790354378,0.012695454135064808,0.005145286110541655,-1.5827699117137148,0.005310455857689484,0.00505375262621311
71.54311255838388,-156.4968541943365,6.699,-1.5151496740947201,0.17056400750251755,0.0027503995837997765,-1.5622382437071762,0.00950679368260372,0.003346067010900555
71.54218485856795,-156.49724912667577,6.489,-1.4738086541201703,0.17020716125183905,0.0023538286079281814,-1.4964773912216263,0.14499555249090862,0.0021973196792270068
71.54129260464487,-156.49761542292975,6.2509999999999994,-1.564477897316454,0.005000651906390717,0.0036553553465887723,-1.564157686398962,0.005970706356117827,0.0036591666114636867
71.5403695035145,-156.49800579604607,6.468,-1.5097193237104545,0.009268452934060752,0.0012505904098682249,-1.5201791456270097,0.05711655954901526,0.0012233756650003938
71.53945157906242,-156.49840775978117,6.356,-1.4077288769243237,0.07756472174699777,0.001867222784196238,-1.420074860224258,0.0517334351814036,0.0016145853807656885
71.53854291821997,-156.49879791894682,6.664,-1.481276752179497,0.03853640428210714,0.001465748604727316,-1.472611719484307,0.04898217348496635,0.0014704046169371273
71.53762592224766,-156.49918229906794,5.971,-1.2550843129158218,0.271328893459658,0.0009593490451710786,-1.2543808215774432,0.2729307815056705,0.0009601020869307565
71.53672376868248,-156.49955809114783,6.3,-1.2673357272535393,0.2972772429244157,0.0012668019980550426,-1.271949152629068,0.2728873122485822,0.0012442535860774239
71.5358094205898,-156.49994010554238,6.286,-1.5806038649764305,0.0070064820567738596,0.003809623092012756,-1.570037104744824,0.00673294062069964,0.0038428954050763664
71.53503161728821,-156.50026521563157,3.0589999999999997,-1.5418352244142841,0.2497810215271404,0.003974712081378551,-1.5607834048048865,0.24121645629936117,0.003938253258840329
71.533972699251,-156.50071466163047,1.7149999999999999,-1.7612389869334557,0.01755093920883763,0.008583186199293078,-1.7473416051209996,0.005702186893138791,0.008339457337787567
71.53302908599682,-156.501117996142,1.8619999999999999,-1.7620453343361586,0.01492556030223334,0.010607247464029246,-1.7476665630565942,0.005964000749294351,0.010370837528140596
71.53216051445861,-156.5014839687394,2.254,-1.7493063654196672,0.0175228570208762,0.011502732365578177,-1.7452447753943734,0.008111614930870486,0.0112853379448552
71.53125284005496,-156.5018608409741,1.708,-1.7476169377456625,0.00848414919280766,0.012545500562056455,-1.748060540630404,0.005245617886670102,0.012536095137599073
71.53035036198672,-156.50223828734212,2.4779999999999998,-1.730967507479461,0.012648411948189806,0.007949285400528104,-1.7430980517867678,0.005572905280742725,0.007850776069788817
71.52932732088283,-156.50267231373488,2.786,-1.7488607752042447,0.008854103117727326,0.004857715099736462,-1.7477784799160982,0.006299796800465021,0.00481055301256411
71.52843348907028,-156.5030483798362,3.283,-1.7418375217376236,0.01424330137681612,0.007148801777034614,-1.728776592886306,0.005000434505076122,0.006989159288387393
71.52754663725077,-156.5034118946804,4.445,-1.7298740700030457,0.0160146406938587,0.006378528728076936,-1.7431666569338902,0.006432170327928251,0.006180378642516158
71.52669528504751,-156.50376495216753,4.935,-1.7329883641551465,0.012780242630607784,0.006000552742529771,-1.7340863486625258,0.006679537661674677,0.0059277154985675476
71.52585797882577,-156.50412091984114,3.1149999999999998,-1.7335604377792653,0.01294305696862644,0.007499163797300944,-1.745929849929536,0.005381461241709598,0.0074215718505500974
71.52479374703105,-156.50456568211516,3.094,-1.7414169875746042,0.005816615695562228,0.0059154274586026125,-1.729421682355096,0.005395084957438643,0.00593945935074966
71.52393797032931,-156.50492496236464,2.275,-1.7618115192700219,0.014610194523498952,0.0061554500919377775,-1.748880433814128,0.005481754204401366,0.00601664562219346
71.52298674850294,-156.5053310265124,1.869,-1.7303943573376288,0.01992196441513916,0.006081910337466127,-1.7325070167092145,0.006684410505787084,0.005900258026502278
71.52217007638892,-156.5056786442558,2.121,-1.7345092695193554,0.005364986478780969,0.009410107730761497,-1.744484592998735,0.005211171442457046,0.009346054362252727
71.52121895548848,-156.5060746783081,2.303,-1.7512419190700705,0.023823976121394416,0.0070428739171778205,-1.747150965727054,0.007256741140198807,0.006753804544946681
71.52024014824345,-156.506480126394,3.129,-1.7613207841696397,0.012386322314476034,0.0072727067573393695,-1.7492427039719778,0.005420768634488341,0.007190105307219019
71.5192669265216,-156.50688535349667,2.3169999999999997,-1.7616882912638179,0.01806369071332594,0.006178693406838459,-1.7474730895465422,0.005889417866240712,0.005863576869083927
71.5184699445812,-156.5072158674775,2.576,-1.7609537257451333,0.017757341328867804,0.0058263730594451104,-1.74799703611582,0.006187766205996938,0.00563813029999354
71.51753722895641,-156.50760456254758,2.639,-1.7463138219938887,0.01946344292655538,0.004463143555082656,-1.7308312403209347,0.006179370019278973,0.004234689627147299
71.51653181986092,-156.50803362375692,1.575,-1.7442886040342667,0.0098309261705616,0.004129390081459658,-1.746196826600129,0.005005555531657957,0.004112188801407208
71.51565029027897,-156.5084139092514,1.7289999999999999,-1.7283102171249836,0.013984267083663545,0.008409065708933232,-1.7303670097009243,0.008210606956167123,0.008347395926134218
71.51468479189803,-156.50882064738218,1.897,-1.7334513142788455,0.006436766431582981,0.007871658476874875,-1.731587576396903,0.006020070331674359,0.007798954176650113
71.51381919106576,-156.5091735242321,2.751,-1.743372208900838,0.014276216532219645,0.005862794678934682,-1.7496925715559255,0.006674550503306561,0.005830240491708054
71.51298679495966,-156.5095151822339,4.445,-1.7426544796122816,0.010421220143985242,0.00998316372283333,-1.7310055602409813,0.005584661526182641,0.009959827190449919
71.5121699516704,-156.50986075820103,3.346,-1.7438838823095617,0.014083731568392911,0.0072171802310576506,-1.7296611138525861,0.006086225957548728,0.007067321047418505
71.51114675867144,-156.51029002366144,1.386,-1.7404422440556995,0.015006763838591071,0.01160804454844546,-1.7270764718845881,0.005089103011678578,0.011375915218906626
71.51023629646876,-156.5106670337874,1.218,-1.7446590408914167,0.006059021307357021,0.006666830957722897,-1.7441183538750105,0.005070372268846712,0.006662634161503654
71.5093104546315,-156.51105429724726,1.169,-1.7264467937585437,0.013045977279651537,0.010850361129539042,-1.7277410643498115,0.007176828653322671,0.010786061021372317
71.50836490799047,-156.51145428035304,0.945,-1.7267436183941918,0.010708084436385568,0.01271110097244007,-1.730454130145519,0.005041329711033909,0.012597104819705586
71.50748748267337,-156.5118199492384,1.19,-1.7417485183780865,0.0068888906805402925,0.008568869087611276,-1.7455837264032237,0.006562937031976706,0.00850204551370054
71.50656808335908,-156.51219683991758,1.3719999999999999,-1.7419110188668512,0.018947058670514147,0.009357358893943133,-1.7280112075369787,0.0067396955733048675,0.009152866157575703
71.5056051870932,-156.51259664215965,1.148,-1.741640307228304,0.0051766288554141405,0.012202897069344671,-1.741051894544365,0.005221753246253925,0.012201955528486116
71.50471067722061,-156.51297958794996,1.435,-1.7313793354456875,0.008469437416986539,0.014864112016681603,-1.7329825897381799,0.005254863305185537,0.014804134859174225
71.5038253481345,-156.51334906080604,1.722,-1.7439651934975182,0.01568788851493818,0.010994257131742603,-1.729834596996201,0.0059865898770274165,0.010775554328906827
71.50286166486566,-156.51373918377146,5.236,-1.6701115215113491,0.07936816897977723,0.001843613800756374,-1.6616769505708557,0.04573852629995349,0.0013967968204350947
71.50198352595159,-156.5141007110397,6.167,-1.5309068380212594,0.20868240947309896,0.002354376730487008,-1.5369201313934298,0.16945895557870336,0.0021665062663359116
71.5010818532204,-156.5144783249247,5.585999999999999,-1.506074538911152,0.16079072339003725,0.002219729532921648,-1.5198155607138453,0.11504147761276595,0.0018363943408457111
71.50016120049868,-156.51486173200834,5.984999999999999,-1.351828644729315,0.19824854244711937,0.0017480249903967958,-1.354618775151563,0.19281073949498664,0.001703674745392855
71.49925630910553,-156.5152342843882,6.2299999999999995,-1.4353542316216263,0.27016365979801016,0.0012643900643533135,-1.4281921835152223,0.29528998568979464,0.0013286400544960343
71.49833310830701,-156.51561385372509,6.37,-1.457024230925469,0.1821572051112736,0.0016274080375630288,-1.4587273004808625,0.17108549969360515,0.001606183498702511
71.49741476642338,-156.51597877483925,6.4959999999999996,-1.566805755766015,0.009064285657052166,0.003339816986874025,-1.5673122420550094,0.007408467353963366,0.0033378365488493985
71.49650000258022,-156.51635492719126,6.0409999999999995,-1.030097920604661,0.3454715748354742,0.0014472838886991086,-1.0634966118592137,0.31329737751445874,0.0014209847283676467
71.49559701805171,-156.5167482264358,6.5729999999999995,-1.3167483707301755,0.1777975496360773,0.001742409759861332,-1.3176177845859458,0.17643085016163235,0.0017307518868688169
